"dataset","target","shift","method","phi_source","sampler","batch","seed","top1_acc","balanced_acc","csmf_acc"
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1009,0.23388848660391,0.212985866516857,0.476695430100243
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1010,0.1940622737147,0.225457125527231,0.414708312519723
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1011,0.236060825488776,0.273913383500482,0.410273167585418
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1012,0.133960897900072,0.205148516525308,0.311444059531344
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1013,0.284576393917451,0.207530157965466,0.463836660525341
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1014,0.168718320057929,0.227942380348587,0.364924140997752
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1015,0.299782766111513,0.230938072418526,0.554664464838357
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1016,0.202751629254164,0.203953496169957,0.533569707297812
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1017,0.291093410572049,0.209530754383372,0.57519093957333
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1018,0.198406951484432,0.271247350168854,0.37125884439337
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1019,0.332367849384504,0.238965616841163,0.671459608383902
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1020,0.255611875452571,0.235360194679965,0.560171934147783
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1021,0.199855177407676,0.193214736549801,0.460025631381206
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1022,0.22302679217958,0.257525076446214,0.464830223751982
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1023,0.317885590152064,0.189506609727611,0.558661369251779
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1024,0.321506154960174,0.256574133192547,0.592543587053103
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1025,0.301955104996379,0.228329932908562,0.442053543017763
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1026,0.254163649529327,0.198798733827683,0.504336878050566
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1027,0.235336712527154,0.221497533439552,0.47100712582966
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1028,0.216509775524982,0.212373549423771,0.475315764833824
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1029,0.340333091962346,0.268537387253796,0.57798903704927
"PHMRC","Dar","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1030,0.152063721940623,0.199240981786109,0.383442166731788
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1001,0.286840031520883,0.279035748721488,0.558197878116926
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1002,0.25531914893617,0.2254004755474,0.591277502569339
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1003,0.29866036249015,0.246203760195197,0.557478159821397
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1004,0.300236406619385,0.287883982337926,0.504891065715564
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1005,0.260835303388495,0.282512886663207,0.499477931304683
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1006,0.36327817178881,0.290016516026983,0.582769933056926
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1007,0.267927501970055,0.283376769182741,0.550949557073485
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1008,0.292356185973207,0.289920063249792,0.662621734451891
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1009,0.293932230102443,0.304740501833199,0.477422354610783
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1010,0.315996847911742,0.26331381117984,0.54627181610143
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1011,0.210401891252955,0.255981659060759,0.469696984725772
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1012,0.327029156816391,0.298316944080819,0.575022909242676
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1013,0.302600472813239,0.293115535715328,0.528207713543299
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1014,0.276595744680851,0.256684194478287,0.554487056150114
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1015,0.346729708431836,0.258688704511789,0.60517251681138
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1016,0.375098502758077,0.25836549085866,0.708746990005954
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1017,0.300236406619385,0.253369160456979,0.528675259221362
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1018,0.24113475177305,0.179655609872733,0.451361405599669
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1019,0.249014972419228,0.295890258375707,0.436420187457982
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1020,0.289992119779354,0.307255379121524,0.549813587536333
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1021,0.299448384554768,0.234156625840805,0.560148303320729
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1022,0.277383766745469,0.242763080826135,0.525888935228058
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1023,0.332545311268716,0.306556741266482,0.568350005291278
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1024,0.234830575256107,0.277855399666655,0.53605651162833
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1025,0.366430260047281,0.272087874195854,0.597004347898587
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1026,0.302600472813239,0.249864823930817,0.615323032218498
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1027,0.29866036249015,0.229777624571987,0.555148259429331
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1028,0.26241134751773,0.221370640775861,0.489886645292047
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1029,0.240346729708432,0.228733826826547,0.455093742071889
"PHMRC","Mexico","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1030,0.319936958234831,0.320939627829154,0.534568695883461
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1001,0.23109243697479,0.266871703102483,0.367184438577995
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1002,0.264705882352941,0.432082166199813,0.389617614581548
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1003,0.365546218487395,0.310608695652174,0.539851648540667
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1004,0.445378151260504,0.363464313464313,0.548848375942528
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1005,0.247899159663866,0.256330006310825,0.441920723556376
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1006,0.260504201680672,0.280760732323232,0.448268359744776
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1007,0.19327731092437,0.218488038277512,0.325426888883307
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1008,0.357142857142857,0.374284788676236,0.57986660561068
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1009,0.38655462184874,0.362224189244663,0.566430328166506
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1010,0.298319327731092,0.250927643784787,0.400379519229826
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1011,0.247899159663866,0.29168956043956,0.365445512185622
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1012,0.289915966386555,0.370042338028783,0.42491993605312
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1013,0.243697478991597,0.271331733738945,0.423285490955316
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1014,0.382352941176471,0.229960317460317,0.526795604803012
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1015,0.226890756302521,0.390952397705494,0.385568067131686
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1016,0.369747899159664,0.429603443941679,0.499367215311203
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1017,0.239495798319328,0.272063492063492,0.372563358327509
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1018,0.294117647058824,0.454339410589411,0.494656549204519
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1019,0.331932773109244,0.287966720779221,0.564917657794757
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1020,0.281512605042017,0.338572303921569,0.402124078122366
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1021,0.310924369747899,0.427156853986122,0.467107147946734
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1022,0.361344537815126,0.348086905012901,0.518015445534098
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1023,0.487394957983193,0.40628002716238,0.63058468224909
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1024,0.260504201680672,0.195689471818504,0.41624598678984
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1025,0.285714285714286,0.278313594434021,0.419213577001165
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1026,0.302521008403361,0.287682640357059,0.483564999845066
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1027,0.298319327731092,0.263340036869449,0.450511034251963
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1028,0.323529411764706,0.227995118003342,0.515675962811332
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1029,0.23109243697479,0.342953216374269,0.304248375796952
"PHMRC","Pemba","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1030,0.327731092436975,0.24370202020202,0.477151388861258
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1001,0.397356828193833,0.310336719403516,0.571322792317807
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1002,0.329515418502203,0.31734690949742,0.481146143113349
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1003,0.191189427312775,0.233703868048378,0.314213620975653
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1004,0.353303964757709,0.305610517179254,0.518972034791989
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1005,0.283700440528634,0.348424102061731,0.420084398517003
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1006,0.4,0.291915207663771,0.594340107638402
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1007,0.428193832599119,0.319851782202707,0.617785947044123
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1008,0.417621145374449,0.299541301882452,0.569016297044429
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1009,0.423788546255507,0.292634432008621,0.526684864305208
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1010,0.33215859030837,0.268159726593649,0.436891896965906
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1011,0.2784140969163,0.303067180035199,0.373843925928923
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1012,0.318942731277533,0.256583973636578,0.495043043598346
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1013,0.284581497797357,0.275541623043847,0.436112219555467
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1014,0.230837004405286,0.274406195410045,0.363535715552003
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1015,0.40352422907489,0.301136395268035,0.572703338372043
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1016,0.33568281938326,0.271091371027972,0.46166816770846
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1017,0.358590308370044,0.28629869061987,0.525473336543624
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1018,0.45726872246696,0.368092039285275,0.566165551714975
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1019,0.416740088105727,0.346335811372257,0.595242059260292
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1020,0.297797356828194,0.273926098258623,0.434036615232924
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1021,0.318942731277533,0.250448556370552,0.44966850940381
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1022,0.411453744493392,0.301480037961852,0.545929068873345
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1023,0.304845814977974,0.319522457096102,0.38544068516944
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1024,0.375330396475771,0.299598732140984,0.521220154561884
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1025,0.34273127753304,0.26052864933408,0.5186664931337
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1026,0.243171806167401,0.296714971484396,0.390268126608463
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1027,0.291629955947137,0.316326830094437,0.429556041655555
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1028,0.381497797356828,0.278059461806509,0.50531673545538
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1029,0.429955947136564,0.267983144730343,0.680920437111387
"PHMRC","UP","mild","bfl_yz_mix","LCVA","gibbs_dir","batch_paper1",1030,0.259911894273128,0.270969231696203,0.410879454815487
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1001,0.229283990345937,0.231390877312573,0.423125065281388
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1002,0.228479485116653,0.250397481156388,0.449501517852332
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1003,0.308125502815768,0.234902175519982,0.506689888348236
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1004,0.259855189058729,0.249702835091605,0.414450394244262
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1005,0.265486725663717,0.251948658173165,0.523328003587124
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1006,0.317779565567176,0.250955012273556,0.5617204660133
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1007,0.301689460981496,0.240453488332322,0.552031699675243
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1008,0.268704746580853,0.269651149931479,0.537300241585769
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1009,0.214802896218825,0.237190617221173,0.451305137730958
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1010,0.29444891391794,0.245876654514978,0.552902695377579
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1011,0.284794851166533,0.229606895183263,0.517152316691924
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1012,0.188254223652454,0.248965839824766,0.427277525406406
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1013,0.244569589702333,0.247662547093883,0.477249998570593
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1014,0.244569589702333,0.24047088114734,0.504312359610099
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1015,0.222847948511665,0.246280523768109,0.434671563316729
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1016,0.341914722445696,0.258033454600737,0.602284655065565
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1017,0.197908286403862,0.232129355568304,0.385097752425107
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1018,0.288012872083669,0.222704791336291,0.511538336275511
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1019,0.255028157683025,0.248614104182091,0.476535158520649
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1020,0.305711987127916,0.257355981238299,0.515122316598235
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1021,0.252614641995173,0.210576982825344,0.495547076045594
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1022,0.345132743362832,0.305182839973775,0.617553362514398
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1023,0.296057924376508,0.255278097308386,0.440592444160485
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1024,0.368463395012068,0.265922979624456,0.604618559472569
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1025,0.189863234111022,0.243552905640895,0.382606164503649
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1026,0.222847948511665,0.232717928727857,0.463908496985555
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1027,0.30249396621078,0.24925778107747,0.54258008237264
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1028,0.234111021721641,0.226598730962759,0.425082193513858
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1029,0.278358809332261,0.228641714599012,0.491509740055398
"PHMRC","AP","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1030,0.222043443282381,0.225864363371179,0.458723843936842
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1001,0.258192651439921,0.222607255570802,0.561368890568865
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1002,0.272095332671301,0.222839544290452,0.554638635032279
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1003,0.30188679245283,0.244742007454979,0.471596974009544
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1004,0.277060575968222,0.23320106338699,0.477799547109871
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1005,0.210526315789474,0.256382045594569,0.425925253419351
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1006,0.207547169811321,0.215885466176955,0.403375906246448
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1007,0.222442899702085,0.235166756939702,0.420889240087305
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1008,0.27408142999007,0.252754290553803,0.506760680102845
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1009,0.171797418073486,0.208536792858344,0.47276781181135
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1010,0.206554121151936,0.193140477832188,0.469175653856569
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1011,0.221449851042701,0.200620393716205,0.406453585517467
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1012,0.293942403177756,0.255723762152922,0.530902929130543
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1013,0.289970208540218,0.208434032160491,0.475540453612833
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1014,0.217477656405164,0.202377325397454,0.491664608537658
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1015,0.279046673286991,0.241085366938764,0.566293625215548
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1016,0.311817279046673,0.238302082200116,0.528590247553817
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1017,0.22343594836147,0.186605435494085,0.517754079458335
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1018,0.242303872889772,0.211362477804058,0.47215847358508
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1019,0.257199602780536,0.204806492719631,0.505054285193957
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1020,0.333664349553128,0.226428494935663,0.613782067343373
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1021,0.153922542204568,0.218368000333666,0.462084798780939
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1022,0.229394240317776,0.223877018777456,0.45339151375084
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1023,0.228401191658391,0.243345396910085,0.42989722947431
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1024,0.23038728897716,0.265937555314832,0.405110657870872
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1025,0.24428997020854,0.234910729423092,0.491572033231035
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1026,0.305858987090367,0.270617622360966,0.552062368989944
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1027,0.253227408142999,0.197943459601059,0.442273677802227
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1028,0.256206554121152,0.258486416615871,0.483000104399337
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1029,0.256206554121152,0.223568064099351,0.431974149472369
"PHMRC","Bohol","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1030,0.210526315789474,0.223452465683401,0.467801446292449
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1001,0.202027516292542,0.179397718758937,0.551019190692252
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1002,0.141926140477915,0.190436140654162,0.430076480803575
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1003,0.193338160753077,0.22630483099097,0.422375768747669
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1004,0.10789283128168,0.209326592573621,0.31161692999089
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1005,0.282404055032585,0.221152059456904,0.568044173641763
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1006,0.299058653149891,0.225684181332274,0.563261884241388
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1007,0.318609703113686,0.226438919830513,0.638260024346722
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1008,0.195510499637944,0.199355870086798,0.514495255960163
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1009,0.239681390296886,0.20182774056112,0.471622457641287
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1010,0.165097755249819,0.190551872615927,0.391527057840091
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1011,0.188993482983345,0.220495925106418,0.39021586549028
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1012,0.128167994207096,0.165858275665203,0.321648072032453
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1013,0.241853729181752,0.185988566299005,0.449606844342693
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1014,0.165821868211441,0.216175805180783,0.363379447650771
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1015,0.261404779145547,0.211216216204482,0.517261674850189
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1016,0.199131064446054,0.172250093686367,0.539877704006794
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1017,0.273714699493121,0.193260138389463,0.569431425522188
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1018,0.135409123823316,0.217822129222912,0.309002596566336
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1019,0.293989862418537,0.215555820051775,0.663188914846013
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1020,0.22664735698769,0.208834914123139,0.545070877853995
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1021,0.13685734974656,0.205845764547071,0.433588295371984
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1022,0.192614047791455,0.224828605918404,0.465117812593168
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1023,0.3091962346126,0.16545711072555,0.566051055059806
"PHMRC","Dar","mild","bfl_yz_partial","LCVA","gibbs_dir","batch_paper1",1024,0.312092686459088,0.22322754939564,0.588536471754913
