"target","variant","cause","domain","lambda"
"Mexico","BFL_domain","Leukemia/Lymphomas","Dar",0.120165839098723
"Mexico","BFL_domain","Poisonings","Dar",0.0980413777139918
"Mexico","BFL_domain","Prostate Cancer","Dar",0.284291456920006
"Mexico","BFL_domain","Esophageal Cancer","Dar",0.350441102101624
"Mexico","BFL_domain","Stomach Cancer","Dar",0.259076665640382
"Mexico","BFL_domain","Cirrhosis","Pemba",0
"Mexico","BFL_domain","Epilepsy","Pemba",0
"Mexico","BFL_domain","Pneumonia","Pemba",0.0419209946964014
"Mexico","BFL_domain","COPD","Pemba",0
"Mexico","BFL_domain","Acute Myocardial Infarction","Pemba",0
"Mexico","BFL_domain","Fires","Pemba",0.159359769696517
"Mexico","BFL_domain","Renal Failure","Pemba",0
"Mexico","BFL_domain","AIDS","Pemba",0
"Mexico","BFL_domain","Lung Cancer","Pemba",0
"Mexico","BFL_domain","Maternal","Pemba",0.214285505429721
"Mexico","BFL_domain","Drowning","Pemba",0.234887264211434
"Mexico","BFL_domain","Other Cardiovascular Diseases","Pemba",0
"Mexico","BFL_domain","Other Non-communicable Diseases","Pemba",0.103287372715244
"Mexico","BFL_domain","Falls","Pemba",0.105204364327154
"Mexico","BFL_domain","Stroke","Pemba",0
"Mexico","BFL_domain","Road Traffic","Pemba",0.0290283600814694
"Mexico","BFL_domain","Bite of Venomous Animal","Pemba",0
"Mexico","BFL_domain","Diabetes","Pemba",0.00922806277648383
"Mexico","BFL_domain","Other Infectious Diseases","Pemba",0.0454417434977712
"Mexico","BFL_domain","TB","Pemba",0.120399093134786
"Mexico","BFL_domain","Suicide","Pemba",0.151433013489179
"Mexico","BFL_domain","Other Injuries","Pemba",0.150677723397585
"Mexico","BFL_domain","Cervical Cancer","Pemba",0
"Mexico","BFL_domain","Malaria","Pemba",0.239629168062569
"Mexico","BFL_domain","Asthma","Pemba",0.165533185232724
"Mexico","BFL_domain","Diarrhea/Dysentery","Pemba",0.241955296787977
"Mexico","BFL_domain","Colorectal Cancer","Pemba",0
"Mexico","BFL_domain","Homicide","Pemba",0.0200194838811848
"Mexico","BFL_domain","Breast Cancer","Pemba",0
"Mexico","BFL_domain","Leukemia/Lymphomas","Pemba",0
"Mexico","BFL_domain","Poisonings","Pemba",0.0960170712852854
"Mexico","BFL_domain","Prostate Cancer","Pemba",0
"Mexico","BFL_domain","Esophageal Cancer","Pemba",0
"Mexico","BFL_domain","Stomach Cancer","Pemba",0
"Mexico","BFL_domain","Cirrhosis","UP",0.00909513663731883
"Mexico","BFL_domain","Epilepsy","UP",0.189646155068712
"Mexico","BFL_domain","Pneumonia","UP",0.329833995045685
"Mexico","BFL_domain","COPD","UP",0.210359497132134
"Mexico","BFL_domain","Acute Myocardial Infarction","UP",0.0559229474701394
"Mexico","BFL_domain","Fires","UP",0.154773606677253
"Mexico","BFL_domain","Renal Failure","UP",0.163942086778851
"Mexico","BFL_domain","AIDS","UP",0.0235993637886314
"Mexico","BFL_domain","Lung Cancer","UP",0.079404845979462
"Mexico","BFL_domain","Maternal","UP",0.225745540869454
"Mexico","BFL_domain","Drowning","UP",0.165647030920913
"Mexico","BFL_domain","Other Cardiovascular Diseases","UP",0.0362553003718745
"Mexico","BFL_domain","Other Non-communicable Diseases","UP",0.0057840632666354
"Mexico","BFL_domain","Falls","UP",0.039038138698076
"Mexico","BFL_domain","Stroke","UP",0.0533529655698164
"Mexico","BFL_domain","Road Traffic","UP",0.0401298629184707
"Mexico","BFL_domain","Bite of Venomous Animal","UP",0.2492473948502
"Mexico","BFL_domain","Diabetes","UP",0.00541193654513681
"Mexico","BFL_domain","Other Infectious Diseases","UP",0.539238899669884
"Mexico","BFL_domain","TB","UP",0.124654649705619
"Mexico","BFL_domain","Suicide","UP",0.205642136709788
"Mexico","BFL_domain","Other Injuries","UP",0.173483807776339
"Mexico","BFL_domain","Cervical Cancer","UP",0.0944256472774297
"Mexico","BFL_domain","Malaria","UP",0.251323558222584
"Mexico","BFL_domain","Asthma","UP",0.165758015871302
"Mexico","BFL_domain","Diarrhea/Dysentery","UP",0.169812057184629
"Mexico","BFL_domain","Colorectal Cancer","UP",0
"Mexico","BFL_domain","Homicide","UP",0.0334698046779977
"Mexico","BFL_domain","Breast Cancer","UP",0.0406300116660216
"Mexico","BFL_domain","Leukemia/Lymphomas","UP",0.105267526237363
"Mexico","BFL_domain","Poisonings","UP",0.474882411735264
"Mexico","BFL_domain","Prostate Cancer","UP",0
"Mexico","BFL_domain","Esophageal Cancer","UP",0
"Mexico","BFL_domain","Stomach Cancer","UP",0
"Mexico","BFL_domain","Cirrhosis","Mexico",0.950166803701519
"Mexico","BFL_domain","Epilepsy","Mexico",0.189046338365622
"Mexico","BFL_domain","Pneumonia","Mexico",0.3667149678901
"Mexico","BFL_domain","COPD","Mexico",0.628195459811446
"Mexico","BFL_domain","Acute Myocardial Infarction","Mexico",0.0968075543566605
"Mexico","BFL_domain","Fires","Mexico",0.156550260899588
"Mexico","BFL_domain","Renal Failure","Mexico",0.676939327200835
"Mexico","BFL_domain","AIDS","Mexico",0.920212022183801
"Mexico","BFL_domain","Lung Cancer","Mexico",0.669023065771974
"Mexico","BFL_domain","Maternal","Mexico",0.267874487329878
"Mexico","BFL_domain","Drowning","Mexico",0
"Mexico","BFL_domain","Other Cardiovascular Diseases","Mexico",0.791215414255692
"Mexico","BFL_domain","Other Non-communicable Diseases","Mexico",0.774618144813751
"Mexico","BFL_domain","Falls","Mexico",0.107309982496061
"Mexico","BFL_domain","Stroke","Mexico",0.689845727098413
"Mexico","BFL_domain","Road Traffic","Mexico",0.0245520833415726
"Mexico","BFL_domain","Bite of Venomous Animal","Mexico",0.247831668519572
"Mexico","BFL_domain","Diabetes","Mexico",0.953739655203672
"Mexico","BFL_domain","Other Infectious Diseases","Mexico",0.072499731211324
"Mexico","BFL_domain","TB","Mexico",0.127351341178882
"Mexico","BFL_domain","Suicide","Mexico",0.153607251403011
"Mexico","BFL_domain","Other Injuries","Mexico",0.150731935182947
"Mexico","BFL_domain","Cervical Cancer","Mexico",0.0965020877273099
"Mexico","BFL_domain","Malaria","Mexico",0
"Mexico","BFL_domain","Asthma","Mexico",0.168215010782409
"Mexico","BFL_domain","Diarrhea/Dysentery","Mexico",0.13754803247235
"Mexico","BFL_domain","Colorectal Cancer","Mexico",0.223793233270419
"Mexico","BFL_domain","Homicide","Mexico",0.0784658213036289
"Mexico","BFL_domain","Breast Cancer","Mexico",0.777604660568783
"Mexico","BFL_domain","Leukemia/Lymphomas","Mexico",0.552054213581296
"Mexico","BFL_domain","Poisonings","Mexico",0.0974069029465888
"Mexico","BFL_domain","Prostate Cancer","Mexico",0.241075349202313
"Mexico","BFL_domain","Esophageal Cancer","Mexico",0
"Mexico","BFL_domain","Stomach Cancer","Mexico",0.249628221080684
"Mexico","BFL_mix","Cirrhosis","AP",0.0633825417871134
"Mexico","BFL_mix","Epilepsy","AP",0.224463560519611
"Mexico","BFL_mix","Pneumonia","AP",0.100570938804463
"Mexico","BFL_mix","COPD","AP",0.0989111785229806
"Mexico","BFL_mix","Acute Myocardial Infarction","AP",0.445603299690779
"Mexico","BFL_mix","Fires","AP",0.349921002524756
"Mexico","BFL_mix","Renal Failure","AP",0.140346955949954
"Mexico","BFL_mix","AIDS","AP",0.27834132219162
"Mexico","BFL_mix","Lung Cancer","AP",0.0742205139241961
"Mexico","BFL_mix","Maternal","AP",0.0902501856670042
"Mexico","BFL_mix","Drowning","AP",0.241846410837511
"Mexico","BFL_mix","Other Cardiovascular Diseases","AP",0.0262168176377625
"Mexico","BFL_mix","Other Non-communicable Diseases","AP",0.0697852006242856
"Mexico","BFL_mix","Falls","AP",0.762986974903167
"Mexico","BFL_mix","Stroke","AP",0.0925827720329455
"Mexico","BFL_mix","Road Traffic","AP",0.80400282601333
"Mexico","BFL_mix","Bite of Venomous Animal","AP",0.255197522742741
"Mexico","BFL_mix","Diabetes","AP",0.140411714187466
"Mexico","BFL_mix","Other Infectious Diseases","AP",0.0275941775293074
"Mexico","BFL_mix","TB","AP",0.402788913668361
"Mexico","BFL_mix","Suicide","AP",0.155513181132917
"Mexico","BFL_mix","Other Injuries","AP",0.192739273940601
"Mexico","BFL_mix","Cervical Cancer","AP",0.0745011770880646
"Mexico","BFL_mix","Malaria","AP",0.259255080793559
"Mexico","BFL_mix","Asthma","AP",0.192643388984756
"Mexico","BFL_mix","Diarrhea/Dysentery","AP",0.21402699736041
"Mexico","BFL_mix","Colorectal Cancer","AP",0.464957985205499
"Mexico","BFL_mix","Homicide","AP",0.286041513925942
"Mexico","BFL_mix","Breast Cancer","AP",0.0469397866407602
"Mexico","BFL_mix","Leukemia/Lymphomas","AP",0.0759301706301971
"Mexico","BFL_mix","Poisonings","AP",0.211281599725783
"Mexico","BFL_mix","Prostate Cancer","AP",0.247872909299846
"Mexico","BFL_mix","Esophageal Cancer","AP",0.316590119943072
"Mexico","BFL_mix","Stomach Cancer","AP",0.152749793960457
"Mexico","BFL_mix","Cirrhosis","Bohol",0.199395941858595
"Mexico","BFL_mix","Epilepsy","Bohol",0.196682862561169
"Mexico","BFL_mix","Pneumonia","Bohol",0.196646386833347
"Mexico","BFL_mix","COPD","Bohol",0.0372751091981402
"Mexico","BFL_mix","Acute Myocardial Infarction","Bohol",0.395124857632724
"Mexico","BFL_mix","Fires","Bohol",0.205533888164024
"Mexico","BFL_mix","Renal Failure","Bohol",0.0163710210913417
"Mexico","BFL_mix","AIDS","Bohol",0
"Mexico","BFL_mix","Lung Cancer","Bohol",0.149459162616585
"Mexico","BFL_mix","Maternal","Bohol",0.0516619698263449
"Mexico","BFL_mix","Drowning","Bohol",0.172901184601181
"Mexico","BFL_mix","Other Cardiovascular Diseases","Bohol",0.584251724779673
"Mexico","BFL_mix","Other Non-communicable Diseases","Bohol",0.141616230289224
"Mexico","BFL_mix","Falls","Bohol",0.0554849481530297
"Mexico","BFL_mix","Stroke","Bohol",0.246076327522857
"Mexico","BFL_mix","Road Traffic","Bohol",0.0867770476887812
"Mexico","BFL_mix","Bite of Venomous Animal","Bohol",0.25256409467365
"Mexico","BFL_mix","Diabetes","Bohol",0.0658487083033545
"Mexico","BFL_mix","Other Infectious Diseases","Bohol",0.3509872209343
"Mexico","BFL_mix","TB","Bohol",0.224309771088677
"Mexico","BFL_mix","Suicide","Bohol",0.126052306029104
"Mexico","BFL_mix","Other Injuries","Bohol",0.154713021780232
"Mexico","BFL_mix","Cervical Cancer","Bohol",0.0969214359009718
"Mexico","BFL_mix","Malaria","Bohol",0
"Mexico","BFL_mix","Asthma","Bohol",0.16434871640548
"Mexico","BFL_mix","Diarrhea/Dysentery","Bohol",0.18462288589674
"Mexico","BFL_mix","Colorectal Cancer","Bohol",0.230186126675146
"Mexico","BFL_mix","Homicide","Bohol",0.627344124677994
"Mexico","BFL_mix","Breast Cancer","Bohol",0.283779788406191
"Mexico","BFL_mix","Leukemia/Lymphomas","Bohol",0.308093995249619
"Mexico","BFL_mix","Poisonings","Bohol",0.08890551484981
"Mexico","BFL_mix","Prostate Cancer","Bohol",0.242407919226841
"Mexico","BFL_mix","Esophageal Cancer","Bohol",0.314542430725787
"Mexico","BFL_mix","Stomach Cancer","Bohol",0.228339767386066
"Mexico","BFL_mix","Cirrhosis","Dar",0.0169949154651897
"Mexico","BFL_mix","Epilepsy","Dar",0.193193602880637
"Mexico","BFL_mix","Pneumonia","Dar",0.0235654469323621
"Mexico","BFL_mix","COPD","Dar",0.037005522978502
"Mexico","BFL_mix","Acute Myocardial Infarction","Dar",0.0126618380465949
"Mexico","BFL_mix","Fires","Dar",0.112462433696184
"Mexico","BFL_mix","Renal Failure","Dar",0.0243158143783916
"Mexico","BFL_mix","AIDS","Dar",0.022827223482093
"Mexico","BFL_mix","Lung Cancer","Dar",0.14315296834839
"Mexico","BFL_mix","Maternal","Dar",0.246934165223338
"Mexico","BFL_mix","Drowning","Dar",0.175718882474327
"Mexico","BFL_mix","Other Cardiovascular Diseases","Dar",0.0281460901846999
"Mexico","BFL_mix","Other Non-communicable Diseases","Dar",0.0275747870108353
"Mexico","BFL_mix","Falls","Dar",0.0325347451730121
"Mexico","BFL_mix","Stroke","Dar",0.0492206214035977
"Mexico","BFL_mix","Road Traffic","Dar",0.0280966182729611
"Mexico","BFL_mix","Bite of Venomous Animal","Dar",0
"Mexico","BFL_mix","Diabetes","Dar",0.018391417954339
"Mexico","BFL_mix","Other Infectious Diseases","Dar",0.0220802253064769
"Mexico","BFL_mix","TB","Dar",0.081154557067743
"Mexico","BFL_mix","Suicide","Dar",0.253952802283813
"Mexico","BFL_mix","Other Injuries","Dar",0.167509150784449
"Mexico","BFL_mix","Cervical Cancer","Dar",0.707898519316072
"Mexico","BFL_mix","Malaria","Dar",0.251349320655305
"Mexico","BFL_mix","Asthma","Dar",0.160568677504279
"Mexico","BFL_mix","Diarrhea/Dysentery","Dar",0.0907120550645961
"Mexico","BFL_mix","Colorectal Cancer","Dar",0.222488922763699
"Mexico","BFL_mix","Homicide","Dar",0.0209535750498554
"Mexico","BFL_mix","Breast Cancer","Dar",0.200465346437843
"Mexico","BFL_mix","Leukemia/Lymphomas","Dar",0.255343415154591
"Mexico","BFL_mix","Poisonings","Dar",0.0905029029073707
"Mexico","BFL_mix","Prostate Cancer","Dar",0.268700371725639
"Mexico","BFL_mix","Esophageal Cancer","Dar",0.368867449331142
"Mexico","BFL_mix","Stomach Cancer","Dar",0.409315402956768
"Mexico","BFL_mix","Cirrhosis","Pemba",0
"Mexico","BFL_mix","Epilepsy","Pemba",0
"Mexico","BFL_mix","Pneumonia","Pemba",0.059069199753311
"Mexico","BFL_mix","COPD","Pemba",0
"Mexico","BFL_mix","Acute Myocardial Infarction","Pemba",0
"Mexico","BFL_mix","Fires","Pemba",0.111865265043601
"Mexico","BFL_mix","Renal Failure","Pemba",0
"Mexico","BFL_mix","AIDS","Pemba",0
"Mexico","BFL_mix","Lung Cancer","Pemba",0
"Mexico","BFL_mix","Maternal","Pemba",0.292081655318842
"Mexico","BFL_mix","Drowning","Pemba",0.232920805893375
"Mexico","BFL_mix","Other Cardiovascular Diseases","Pemba",0
"Mexico","BFL_mix","Other Non-communicable Diseases","Pemba",0.101405371655611
"Mexico","BFL_mix","Falls","Pemba",0.0833482152151278
"Mexico","BFL_mix","Stroke","Pemba",0
"Mexico","BFL_mix","Road Traffic","Pemba",0.0252558890684021
"Mexico","BFL_mix","Bite of Venomous Animal","Pemba",0
"Mexico","BFL_mix","Diabetes","Pemba",0.10499633215784
"Mexico","BFL_mix","Other Infectious Diseases","Pemba",0.020891928843944
"Mexico","BFL_mix","TB","Pemba",0.0710897794456058
"Mexico","BFL_mix","Suicide","Pemba",0.126929951643202
"Mexico","BFL_mix","Other Injuries","Pemba",0.156474699696476
"Mexico","BFL_mix","Cervical Cancer","Pemba",0
"Mexico","BFL_mix","Malaria","Pemba",0.242503574926412
"Mexico","BFL_mix","Asthma","Pemba",0.158669735775887
"Mexico","BFL_mix","Diarrhea/Dysentery","Pemba",0.299808584627344
"Mexico","BFL_mix","Colorectal Cancer","Pemba",0
"Mexico","BFL_mix","Homicide","Pemba",0.0192193376871632
"Mexico","BFL_mix","Breast Cancer","Pemba",0
"Mexico","BFL_mix","Leukemia/Lymphomas","Pemba",0
"Mexico","BFL_mix","Poisonings","Pemba",0.08847192686248
"Mexico","BFL_mix","Prostate Cancer","Pemba",0
"Mexico","BFL_mix","Esophageal Cancer","Pemba",0
"Mexico","BFL_mix","Stomach Cancer","Pemba",0
"Mexico","BFL_mix","Cirrhosis","UP",0.018325739752151
"Mexico","BFL_mix","Epilepsy","UP",0.191282521407095
"Mexico","BFL_mix","Pneumonia","UP",0.447051727297666
"Mexico","BFL_mix","COPD","UP",0.565091705531948
"Mexico","BFL_mix","Acute Myocardial Infarction","UP",0.0425168767376303
"Mexico","BFL_mix","Fires","UP",0.10968469910054
"Mexico","BFL_mix","Renal Failure","UP",0.368509339399844
"Mexico","BFL_mix","AIDS","UP",0.0993692919375902
"Mexico","BFL_mix","Lung Cancer","UP",0.105538091767323
"Mexico","BFL_mix","Maternal","UP",0.289446062286945
"Mexico","BFL_mix","Drowning","UP",0.176612716193606
"Mexico","BFL_mix","Other Cardiovascular Diseases","UP",0.0908323794918982
"Mexico","BFL_mix","Other Non-communicable Diseases","UP",0.00680633264444189
"Mexico","BFL_mix","Falls","UP",0.0337056380753812
"Mexico","BFL_mix","Stroke","UP",0.219389734659287
"Mexico","BFL_mix","Road Traffic","UP",0.0347983183750703
"Mexico","BFL_mix","Bite of Venomous Animal","UP",0.250955163038413
"Mexico","BFL_mix","Diabetes","UP",0.0201295836981423
"Mexico","BFL_mix","Other Infectious Diseases","UP",0.500300752273849
"Mexico","BFL_mix","TB","UP",0.145247513538959
"Mexico","BFL_mix","Suicide","UP",0.211058706200049
"Mexico","BFL_mix","Other Injuries","UP",0.171911769744671
"Mexico","BFL_mix","Cervical Cancer","UP",0.0588332499882138
"Mexico","BFL_mix","Malaria","UP",0.246892023624724
"Mexico","BFL_mix","Asthma","UP",0.162224458449505
"Mexico","BFL_mix","Diarrhea/Dysentery","UP",0.13418380865333
"Mexico","BFL_mix","Colorectal Cancer","UP",0
"Mexico","BFL_mix","Homicide","UP",0.0275457444378978
"Mexico","BFL_mix","Breast Cancer","UP",0.0821850690505671
"Mexico","BFL_mix","Leukemia/Lymphomas","UP",0.0720653879846883
"Mexico","BFL_mix","Poisonings","UP",0.432934248924772
"Mexico","BFL_mix","Prostate Cancer","UP",0
"Mexico","BFL_mix","Esophageal Cancer","UP",0
"Mexico","BFL_mix","Stomach Cancer","UP",0
"Mexico","BFL_mix","Cirrhosis","Mexico",0.70190086113695
"Mexico","BFL_mix","Epilepsy","Mexico",0.194377452631487
"Mexico","BFL_mix","Pneumonia","Mexico",0.173096300378851
"Mexico","BFL_mix","COPD","Mexico",0.261716483768429
"Mexico","BFL_mix","Acute Myocardial Infarction","Mexico",0.104093127892272
"Mexico","BFL_mix","Fires","Mexico",0.110532711470895
"Mexico","BFL_mix","Renal Failure","Mexico",0.450456869180469
"Mexico","BFL_mix","AIDS","Mexico",0.599462162388697
"Mexico","BFL_mix","Lung Cancer","Mexico",0.527629263343506
"Mexico","BFL_mix","Maternal","Mexico",0.0296259616775266
"Mexico","BFL_mix","Drowning","Mexico",0
"Mexico","BFL_mix","Other Cardiovascular Diseases","Mexico",0.270552987905966
"Mexico","BFL_mix","Other Non-communicable Diseases","Mexico",0.652812077775602
"Mexico","BFL_mix","Falls","Mexico",0.0319394784802822
"Mexico","BFL_mix","Stroke","Mexico",0.392730544381313
"Mexico","BFL_mix","Road Traffic","Mexico",0.0210693005814555
"Mexico","BFL_mix","Bite of Venomous Animal","Mexico",0.241283219545196
"Mexico","BFL_mix","Diabetes","Mexico",0.650222243698858
"Mexico","BFL_mix","Other Infectious Diseases","Mexico",0.0781456951121224
"Mexico","BFL_mix","TB","Mexico",0.0754094651906544
"Mexico","BFL_mix","Suicide","Mexico",0.126493052710916
"Mexico","BFL_mix","Other Injuries","Mexico",0.156652084053571
"Mexico","BFL_mix","Cervical Cancer","Mexico",0.0618456177066779
"Mexico","BFL_mix","Malaria","Mexico",0
"Mexico","BFL_mix","Asthma","Mexico",0.161545022880092
"Mexico","BFL_mix","Diarrhea/Dysentery","Mexico",0.0766456683975811
"Mexico","BFL_mix","Colorectal Cancer","Mexico",0.0823669653556566
"Mexico","BFL_mix","Homicide","Mexico",0.0188957042211471
"Mexico","BFL_mix","Breast Cancer","Mexico",0.386630009464639
"Mexico","BFL_mix","Leukemia/Lymphomas","Mexico",0.288567030980905
"Mexico","BFL_mix","Poisonings","Mexico",0.0879038067297849
"Mexico","BFL_mix","Prostate Cancer","Mexico",0.241018799747675
"Mexico","BFL_mix","Esophageal Cancer","Mexico",0
"Mexico","BFL_mix","Stomach Cancer","Mexico",0.209595035696708
