"target","variant","cause","domain","lambda"
"AP","BFL_domain","Diabetes","Pemba",0.138288637251722
"AP","BFL_domain","Other Infectious Diseases","Pemba",0.0167785365924461
"AP","BFL_domain","TB","Pemba",0.0081849734746809
"AP","BFL_domain","Suicide","Pemba",0.0204908562370131
"AP","BFL_domain","Other Injuries","Pemba",0.040802615144141
"AP","BFL_domain","Cervical Cancer","Pemba",0
"AP","BFL_domain","Malaria","Pemba",0.246221520801982
"AP","BFL_domain","Asthma","Pemba",0.167323356205347
"AP","BFL_domain","Diarrhea/Dysentery","Pemba",0.141160245225752
"AP","BFL_domain","Colorectal Cancer","Pemba",0
"AP","BFL_domain","Homicide","Pemba",0.0372368048766589
"AP","BFL_domain","Breast Cancer","Pemba",0
"AP","BFL_domain","Leukemia/Lymphomas","Pemba",0
"AP","BFL_domain","Poisonings","Pemba",0.0300514592919307
"AP","BFL_domain","Prostate Cancer","Pemba",0
"AP","BFL_domain","Esophageal Cancer","Pemba",0
"AP","BFL_domain","Stomach Cancer","Pemba",0
"AP","BFL_domain","Cirrhosis","UP",0.565133842223057
"AP","BFL_domain","Epilepsy","UP",0.200585759917155
"AP","BFL_domain","Pneumonia","UP",0.972053977799909
"AP","BFL_domain","COPD","UP",0.907770859044499
"AP","BFL_domain","Acute Myocardial Infarction","UP",0.916338785095035
"AP","BFL_domain","Fires","UP",0.679668207258048
"AP","BFL_domain","Renal Failure","UP",0.310796515819925
"AP","BFL_domain","AIDS","UP",0.180981718523938
"AP","BFL_domain","Lung Cancer","UP",0.192689066900172
"AP","BFL_domain","Maternal","UP",0.89172428184849
"AP","BFL_domain","Drowning","UP",0.186063843173868
"AP","BFL_domain","Other Cardiovascular Diseases","UP",0.913288169493372
"AP","BFL_domain","Other Non-communicable Diseases","UP",0.341168103523348
"AP","BFL_domain","Falls","UP",0.140714921852439
"AP","BFL_domain","Stroke","UP",0.626414019628736
"AP","BFL_domain","Road Traffic","UP",0.47009432048808
"AP","BFL_domain","Bite of Venomous Animal","UP",0.653811948224527
"AP","BFL_domain","Diabetes","UP",0.173398764449679
"AP","BFL_domain","Other Infectious Diseases","UP",0.910225320802204
"AP","BFL_domain","TB","UP",0.081265457078758
"AP","BFL_domain","Suicide","UP",0.888975984676894
"AP","BFL_domain","Other Injuries","UP",0.787977288339405
"AP","BFL_domain","Cervical Cancer","UP",0.202403675965706
"AP","BFL_domain","Malaria","UP",0.258298714119142
"AP","BFL_domain","Asthma","UP",0.163959698667051
"AP","BFL_domain","Diarrhea/Dysentery","UP",0.476559143736771
"AP","BFL_domain","Colorectal Cancer","UP",0
"AP","BFL_domain","Homicide","UP",0.559809723687396
"AP","BFL_domain","Breast Cancer","UP",0.196355795375833
"AP","BFL_domain","Leukemia/Lymphomas","UP",0.197819575155071
"AP","BFL_domain","Poisonings","UP",0.845956389467592
"AP","BFL_domain","Prostate Cancer","UP",0
"AP","BFL_domain","Esophageal Cancer","UP",0
"AP","BFL_domain","Stomach Cancer","UP",0
"AP","BFL_domain","Cirrhosis","AP",0.191872842006821
"AP","BFL_domain","Epilepsy","AP",0.203685808625239
"AP","BFL_domain","Pneumonia","AP",0.00687270277283963
"AP","BFL_domain","COPD","AP",0.0230193972933609
"AP","BFL_domain","Acute Myocardial Infarction","AP",0.0275927136407863
"AP","BFL_domain","Fires","AP",0.0507048335757223
"AP","BFL_domain","Renal Failure","AP",0.656349022993178
"AP","BFL_domain","AIDS","AP",0.770354073534773
"AP","BFL_domain","Lung Cancer","AP",0.193076767666439
"AP","BFL_domain","Maternal","AP",0.0102314398382269
"AP","BFL_domain","Drowning","AP",0.0301011437565994
"AP","BFL_domain","Other Cardiovascular Diseases","AP",0.037449419248995
"AP","BFL_domain","Other Non-communicable Diseases","AP",0.228597193704648
"AP","BFL_domain","Falls","AP",0.12557293520044
"AP","BFL_domain","Stroke","AP",0.273627888657054
"AP","BFL_domain","Road Traffic","AP",0.0428634315012136
"AP","BFL_domain","Bite of Venomous Animal","AP",0.115895743228493
"AP","BFL_domain","Diabetes","AP",0.356219527416303
"AP","BFL_domain","Other Infectious Diseases","AP",0.0176820120172588
"AP","BFL_domain","TB","AP",0.879756905325157
"AP","BFL_domain","Suicide","AP",0.0242310847055906
"AP","BFL_domain","Other Injuries","AP",0.0419924055280659
"AP","BFL_domain","Cervical Cancer","AP",0.200057007836286
"AP","BFL_domain","Malaria","AP",0.248222387177282
"AP","BFL_domain","Asthma","AP",0.168811638305163
"AP","BFL_domain","Diarrhea/Dysentery","AP",0.185866044788563
"AP","BFL_domain","Colorectal Cancer","AP",0.24273940576388
"AP","BFL_domain","Homicide","AP",0.0369224093643223
"AP","BFL_domain","Breast Cancer","AP",0.198272712756397
"AP","BFL_domain","Leukemia/Lymphomas","AP",0.193420902238261
"AP","BFL_domain","Poisonings","AP",0.0315564869195385
"AP","BFL_domain","Prostate Cancer","AP",0.248274187174402
"AP","BFL_domain","Esophageal Cancer","AP",0.333763691212031
"AP","BFL_domain","Stomach Cancer","AP",0.213224611398531
"AP","BFL_mix","Cirrhosis","Mexico",0.181443452637565
"AP","BFL_mix","Epilepsy","Mexico",0.143603580358168
"AP","BFL_mix","Pneumonia","Mexico",0.00446744710977264
"AP","BFL_mix","COPD","Mexico",0.0166476986025431
"AP","BFL_mix","Acute Myocardial Infarction","Mexico",0.0288002609049863
"AP","BFL_mix","Fires","Mexico",0.148433080128581
"AP","BFL_mix","Renal Failure","Mexico",0.0198848372166755
"AP","BFL_mix","AIDS","Mexico",0.0417486793355069
"AP","BFL_mix","Lung Cancer","Mexico",0.211786948009681
"AP","BFL_mix","Maternal","Mexico",0.010236608297598
"AP","BFL_mix","Drowning","Mexico",0
"AP","BFL_mix","Other Cardiovascular Diseases","Mexico",0.0158279651875966
"AP","BFL_mix","Other Non-communicable Diseases","Mexico",0.203064042657439
"AP","BFL_mix","Falls","Mexico",0.182165874979702
"AP","BFL_mix","Stroke","Mexico",0.0321190235220003
"AP","BFL_mix","Road Traffic","Mexico",0.198982046569561
"AP","BFL_mix","Bite of Venomous Animal","Mexico",0.0721938262895792
"AP","BFL_mix","Diabetes","Mexico",0.162803875967016
"AP","BFL_mix","Other Infectious Diseases","Mexico",0.0156596466625057
"AP","BFL_mix","TB","Mexico",0.0109322318517333
"AP","BFL_mix","Suicide","Mexico",0.0273859318347431
"AP","BFL_mix","Other Injuries","Mexico",0.0355041444759551
"AP","BFL_mix","Cervical Cancer","Mexico",0.197517563638439
"AP","BFL_mix","Malaria","Mexico",0
"AP","BFL_mix","Asthma","Mexico",0.124601464295492
"AP","BFL_mix","Diarrhea/Dysentery","Mexico",0.036016339835278
"AP","BFL_mix","Colorectal Cancer","Mexico",0.287314593466123
"AP","BFL_mix","Homicide","Mexico",0.266985593163228
"AP","BFL_mix","Breast Cancer","Mexico",0.20354873106642
"AP","BFL_mix","Leukemia/Lymphomas","Mexico",0.210062813311328
"AP","BFL_mix","Poisonings","Mexico",0.0266246087589672
"AP","BFL_mix","Prostate Cancer","Mexico",0.250916813855591
"AP","BFL_mix","Esophageal Cancer","Mexico",0
"AP","BFL_mix","Stomach Cancer","Mexico",0.435068719478264
"AP","BFL_mix","Cirrhosis","Bohol",0.0232719158296289
"AP","BFL_mix","Epilepsy","Bohol",0.141377994214025
"AP","BFL_mix","Pneumonia","Bohol",0.00380076249952662
"AP","BFL_mix","COPD","Bohol",0.0163094002365431
"AP","BFL_mix","Acute Myocardial Infarction","Bohol",0.0159340194002034
"AP","BFL_mix","Fires","Bohol",0.0425102256611338
"AP","BFL_mix","Renal Failure","Bohol",0.0139940695878762
"AP","BFL_mix","AIDS","Bohol",0
"AP","BFL_mix","Lung Cancer","Bohol",0.213311055985428
"AP","BFL_mix","Maternal","Bohol",0.0108093233222964
"AP","BFL_mix","Drowning","Bohol",0.0220171830001651
"AP","BFL_mix","Other Cardiovascular Diseases","Bohol",0.0127351369939768
"AP","BFL_mix","Other Non-communicable Diseases","Bohol",0.0486492861696217
"AP","BFL_mix","Falls","Bohol",0.0445477046758893
"AP","BFL_mix","Stroke","Bohol",0.0876901638756654
"AP","BFL_mix","Road Traffic","Bohol",0.180385521279367
"AP","BFL_mix","Bite of Venomous Animal","Bohol",0.0711118298389631
"AP","BFL_mix","Diabetes","Bohol",0.0271572382373454
"AP","BFL_mix","Other Infectious Diseases","Bohol",0.0165938598839286
"AP","BFL_mix","TB","Bohol",0.013221884532871
"AP","BFL_mix","Suicide","Bohol",0.0197831560214904
"AP","BFL_mix","Other Injuries","Bohol",0.0352138741986845
"AP","BFL_mix","Cervical Cancer","Bohol",0.2018496543428
"AP","BFL_mix","Malaria","Bohol",0
"AP","BFL_mix","Asthma","Bohol",0.195005589738765
"AP","BFL_mix","Diarrhea/Dysentery","Bohol",0.0574736227520696
"AP","BFL_mix","Colorectal Cancer","Bohol",0.274897767793964
"AP","BFL_mix","Homicide","Bohol",0.0360421107570714
"AP","BFL_mix","Breast Cancer","Bohol",0.199472900163087
"AP","BFL_mix","Leukemia/Lymphomas","Bohol",0.199432894164617
"AP","BFL_mix","Poisonings","Bohol",0.0264452479080206
"AP","BFL_mix","Prostate Cancer","Bohol",0.251037234397247
"AP","BFL_mix","Esophageal Cancer","Bohol",0.335422493334263
"AP","BFL_mix","Stomach Cancer","Bohol",0.189288255628004
"AP","BFL_mix","Cirrhosis","Dar",0.0234205790321541
"AP","BFL_mix","Epilepsy","Dar",0.145249520063493
"AP","BFL_mix","Pneumonia","Dar",0.00570313646077987
"AP","BFL_mix","COPD","Dar",0.0167388181802712
"AP","BFL_mix","Acute Myocardial Infarction","Dar",0.015586757900796
"AP","BFL_mix","Fires","Dar",0.0449533621692794
"AP","BFL_mix","Renal Failure","Dar",0.0103585894789956
"AP","BFL_mix","AIDS","Dar",0.0149067207451841
"AP","BFL_mix","Lung Cancer","Dar",0.189626499102627
"AP","BFL_mix","Maternal","Dar",0.0118047938560484
"AP","BFL_mix","Drowning","Dar",0.0222994381725123
"AP","BFL_mix","Other Cardiovascular Diseases","Dar",0.0176554131329005
"AP","BFL_mix","Other Non-communicable Diseases","Dar",0.0353931385224191
"AP","BFL_mix","Falls","Dar",0.0395925822181689
"AP","BFL_mix","Stroke","Dar",0.0298643825977112
"AP","BFL_mix","Road Traffic","Dar",0.0775502722450622
"AP","BFL_mix","Bite of Venomous Animal","Dar",0
"AP","BFL_mix","Diabetes","Dar",0.0258997712913519
"AP","BFL_mix","Other Infectious Diseases","Dar",0.0140484036585
"AP","BFL_mix","TB","Dar",0.0156929855225281
"AP","BFL_mix","Suicide","Dar",0.0198330764447429
"AP","BFL_mix","Other Injuries","Dar",0.0584363497801715
"AP","BFL_mix","Cervical Cancer","Dar",0.196869599739212
"AP","BFL_mix","Malaria","Dar",0.100446191518382
"AP","BFL_mix","Asthma","Dar",0.160742405208671
"AP","BFL_mix","Diarrhea/Dysentery","Dar",0.0349177170710034
"AP","BFL_mix","Colorectal Cancer","Dar",0.219351789060132
"AP","BFL_mix","Homicide","Dar",0.0609368413737799
"AP","BFL_mix","Breast Cancer","Dar",0.199153108376047
"AP","BFL_mix","Leukemia/Lymphomas","Dar",0.198194529889697
"AP","BFL_mix","Poisonings","Dar",0.0264977123773163
"AP","BFL_mix","Prostate Cancer","Dar",0.249359699064644
"AP","BFL_mix","Esophageal Cancer","Dar",0.333577173516268
"AP","BFL_mix","Stomach Cancer","Dar",0.187076584604769
"AP","BFL_mix","Cirrhosis","Pemba",0
"AP","BFL_mix","Epilepsy","Pemba",0
"AP","BFL_mix","Pneumonia","Pemba",0.0042200714317422
"AP","BFL_mix","COPD","Pemba",0
"AP","BFL_mix","Acute Myocardial Infarction","Pemba",0
"AP","BFL_mix","Fires","Pemba",0.0412412413358542
"AP","BFL_mix","Renal Failure","Pemba",0
"AP","BFL_mix","AIDS","Pemba",0
"AP","BFL_mix","Lung Cancer","Pemba",0
"AP","BFL_mix","Maternal","Pemba",0.0585303301578435
"AP","BFL_mix","Drowning","Pemba",0.709235381172383
"AP","BFL_mix","Other Cardiovascular Diseases","Pemba",0
"AP","BFL_mix","Other Non-communicable Diseases","Pemba",0.0646656067683345
"AP","BFL_mix","Falls","Pemba",0.588212951783346
"AP","BFL_mix","Stroke","Pemba",0
"AP","BFL_mix","Road Traffic","Pemba",0.047837202085058
"AP","BFL_mix","Bite of Venomous Animal","Pemba",0
"AP","BFL_mix","Diabetes","Pemba",0.237450766909237
"AP","BFL_mix","Other Infectious Diseases","Pemba",0.0141160324358633
"AP","BFL_mix","TB","Pemba",0.0102148763051448
"AP","BFL_mix","Suicide","Pemba",0.0194019534489851
"AP","BFL_mix","Other Injuries","Pemba",0.0358556331816327
"AP","BFL_mix","Cervical Cancer","Pemba",0
"AP","BFL_mix","Malaria","Pemba",0.0993487008433899
"AP","BFL_mix","Asthma","Pemba",0.268024137145209
"AP","BFL_mix","Diarrhea/Dysentery","Pemba",0.174261067387855
"AP","BFL_mix","Colorectal Cancer","Pemba",0
"AP","BFL_mix","Homicide","Pemba",0.0341559035206584
"AP","BFL_mix","Breast Cancer","Pemba",0
"AP","BFL_mix","Leukemia/Lymphomas","Pemba",0
"AP","BFL_mix","Poisonings","Pemba",0.0265109120225386
"AP","BFL_mix","Prostate Cancer","Pemba",0
"AP","BFL_mix","Esophageal Cancer","Pemba",0
"AP","BFL_mix","Stomach Cancer","Pemba",0
"AP","BFL_mix","Cirrhosis","UP",0.745664444663657
"AP","BFL_mix","Epilepsy","UP",0.425904674990091
"AP","BFL_mix","Pneumonia","UP",0.977968435567683
"AP","BFL_mix","COPD","UP",0.933665167447298
"AP","BFL_mix","Acute Myocardial Infarction","UP",0.923609273839621
"AP","BFL_mix","Fires","UP",0.680792548498664
"AP","BFL_mix","Renal Failure","UP",0.927892986938158
"AP","BFL_mix","AIDS","UP",0.357193395848629
"AP","BFL_mix","Lung Cancer","UP",0.197500910551516
"AP","BFL_mix","Maternal","UP",0.899041664333762
"AP","BFL_mix","Drowning","UP",0.224378137343386
"AP","BFL_mix","Other Cardiovascular Diseases","UP",0.938513421436917
"AP","BFL_mix","Other Non-communicable Diseases","UP",0.602391731021855
"AP","BFL_mix","Falls","UP",0.10496831545078
"AP","BFL_mix","Stroke","UP",0.779444698729619
"AP","BFL_mix","Road Traffic","UP",0.4614507631961
"AP","BFL_mix","Bite of Venomous Animal","UP",0.785923839310825
"AP","BFL_mix","Diabetes","UP",0.484335696171004
"AP","BFL_mix","Other Infectious Diseases","UP",0.925206124571215
"AP","BFL_mix","TB","UP",0.288677812010049
"AP","BFL_mix","Suicide","UP",0.894375004989914
"AP","BFL_mix","Other Injuries","UP",0.799095375663854
"AP","BFL_mix","Cervical Cancer","UP",0.201634047446193
"AP","BFL_mix","Malaria","UP",0.699311131301357
"AP","BFL_mix","Asthma","UP",0.123186290499072
"AP","BFL_mix","Diarrhea/Dysentery","UP",0.605398630282196
"AP","BFL_mix","Colorectal Cancer","UP",0
"AP","BFL_mix","Homicide","UP",0.568779067169445
"AP","BFL_mix","Breast Cancer","UP",0.199488296835089
"AP","BFL_mix","Leukemia/Lymphomas","UP",0.1962236769224
"AP","BFL_mix","Poisonings","UP",0.867563573017684
"AP","BFL_mix","Prostate Cancer","UP",0
"AP","BFL_mix","Esophageal Cancer","UP",0
"AP","BFL_mix","Stomach Cancer","UP",0
"AP","BFL_mix","Cirrhosis","AP",0.0261996078369946
"AP","BFL_mix","Epilepsy","AP",0.143864230374223
"AP","BFL_mix","Pneumonia","AP",0.00384014693049523
"AP","BFL_mix","COPD","AP",0.0166389155333449
"AP","BFL_mix","Acute Myocardial Infarction","AP",0.0160696879543934
"AP","BFL_mix","Fires","AP",0.0420695422064871
"AP","BFL_mix","Renal Failure","AP",0.0278695167782948
"AP","BFL_mix","AIDS","AP",0.58615120407068
"AP","BFL_mix","Lung Cancer","AP",0.187774586350748
"AP","BFL_mix","Maternal","AP",0.0095772800324514
"AP","BFL_mix","Drowning","AP",0.0220698603115539
"AP","BFL_mix","Other Cardiovascular Diseases","AP",0.0152680632486091
"AP","BFL_mix","Other Non-communicable Diseases","AP",0.0458361948603306
"AP","BFL_mix","Falls","AP",0.0405125708921131
"AP","BFL_mix","Stroke","AP",0.0708817312750039
"AP","BFL_mix","Road Traffic","AP",0.0337941946248511
"AP","BFL_mix","Bite of Venomous Animal","AP",0.0707705045606326
"AP","BFL_mix","Diabetes","AP",0.0623526514240462
"AP","BFL_mix","Other Infectious Diseases","AP",0.0143759327879873
"AP","BFL_mix","TB","AP",0.661260209777673
"AP","BFL_mix","Suicide","AP",0.0192208772601244
"AP","BFL_mix","Other Injuries","AP",0.0358946226997025
"AP","BFL_mix","Cervical Cancer","AP",0.202129134833356
"AP","BFL_mix","Malaria","AP",0.100893976336871
"AP","BFL_mix","Asthma","AP",0.12844011311279
"AP","BFL_mix","Diarrhea/Dysentery","AP",0.0919326226715984
"AP","BFL_mix","Colorectal Cancer","AP",0.218435849679782
"AP","BFL_mix","Homicide","AP",0.0331004840158176
"AP","BFL_mix","Breast Cancer","AP",0.198336963559357
"AP","BFL_mix","Leukemia/Lymphomas","AP",0.196086085711957
"AP","BFL_mix","Poisonings","AP",0.0263579459154734
"AP","BFL_mix","Prostate Cancer","AP",0.248686252682519
"AP","BFL_mix","Esophageal Cancer","AP",0.331000333149469
"AP","BFL_mix","Stomach Cancer","AP",0.188566440288963
