"target","variant","cause","domain","lambda"
"Dar","BFL_domain","AIDS","Pemba",0
"Dar","BFL_domain","Lung Cancer","Pemba",0
"Dar","BFL_domain","Maternal","Pemba",0.113930859092717
"Dar","BFL_domain","Drowning","Pemba",0.478568403530773
"Dar","BFL_domain","Other Cardiovascular Diseases","Pemba",0
"Dar","BFL_domain","Other Non-communicable Diseases","Pemba",0.0248679231877037
"Dar","BFL_domain","Falls","Pemba",0.177098255095555
"Dar","BFL_domain","Stroke","Pemba",0
"Dar","BFL_domain","Road Traffic","Pemba",0.00692755850944682
"Dar","BFL_domain","Bite of Venomous Animal","Pemba",0
"Dar","BFL_domain","Diabetes","Pemba",0.146997129361296
"Dar","BFL_domain","Other Infectious Diseases","Pemba",0.0992144119739437
"Dar","BFL_domain","TB","Pemba",0.0205297604091898
"Dar","BFL_domain","Suicide","Pemba",0.138342779424712
"Dar","BFL_domain","Other Injuries","Pemba",0.161178642549833
"Dar","BFL_domain","Cervical Cancer","Pemba",0
"Dar","BFL_domain","Malaria","Pemba",0.239961331712929
"Dar","BFL_domain","Asthma","Pemba",0.16654639959402
"Dar","BFL_domain","Diarrhea/Dysentery","Pemba",0.301974310933717
"Dar","BFL_domain","Colorectal Cancer","Pemba",0
"Dar","BFL_domain","Homicide","Pemba",0.153948676517992
"Dar","BFL_domain","Breast Cancer","Pemba",0
"Dar","BFL_domain","Leukemia/Lymphomas","Pemba",0
"Dar","BFL_domain","Poisonings","Pemba",0.164599068497601
"Dar","BFL_domain","Prostate Cancer","Pemba",0
"Dar","BFL_domain","Esophageal Cancer","Pemba",0
"Dar","BFL_domain","Stomach Cancer","Pemba",0
"Dar","BFL_domain","Cirrhosis","UP",0.0782141614500836
"Dar","BFL_domain","Epilepsy","UP",0.192954852599801
"Dar","BFL_domain","Pneumonia","UP",0.0428021257991166
"Dar","BFL_domain","COPD","UP",0.189072684376977
"Dar","BFL_domain","Acute Myocardial Infarction","UP",0.136885559142612
"Dar","BFL_domain","Fires","UP",0.161996052980475
"Dar","BFL_domain","Renal Failure","UP",0.18622968848998
"Dar","BFL_domain","AIDS","UP",0.00392856848134387
"Dar","BFL_domain","Lung Cancer","UP",0.163627523501827
"Dar","BFL_domain","Maternal","UP",0.00681790251244739
"Dar","BFL_domain","Drowning","UP",0.0159814789923286
"Dar","BFL_domain","Other Cardiovascular Diseases","UP",0.0469630405951982
"Dar","BFL_domain","Other Non-communicable Diseases","UP",0.0040846491303082
"Dar","BFL_domain","Falls","UP",0.190795544316665
"Dar","BFL_domain","Stroke","UP",0.0734298391533506
"Dar","BFL_domain","Road Traffic","UP",0.0141582458163286
"Dar","BFL_domain","Bite of Venomous Animal","UP",0.252042078269593
"Dar","BFL_domain","Diabetes","UP",0.0534337865168363
"Dar","BFL_domain","Other Infectious Diseases","UP",0.459990781250566
"Dar","BFL_domain","TB","UP",0.0211603622189436
"Dar","BFL_domain","Suicide","UP",0.159854260787848
"Dar","BFL_domain","Other Injuries","UP",0.171763833606056
"Dar","BFL_domain","Cervical Cancer","UP",0.00804256560039045
"Dar","BFL_domain","Malaria","UP",0.260943153311951
"Dar","BFL_domain","Asthma","UP",0.166618856183277
"Dar","BFL_domain","Diarrhea/Dysentery","UP",0.129337705246654
"Dar","BFL_domain","Colorectal Cancer","UP",0
"Dar","BFL_domain","Homicide","UP",0.172807156198947
"Dar","BFL_domain","Breast Cancer","UP",0.0151637103122789
"Dar","BFL_domain","Leukemia/Lymphomas","UP",0.18508196090196
"Dar","BFL_domain","Poisonings","UP",0.175968469176141
"Dar","BFL_domain","Prostate Cancer","UP",0
"Dar","BFL_domain","Esophageal Cancer","UP",0
"Dar","BFL_domain","Stomach Cancer","UP",0
"Dar","BFL_domain","Cirrhosis","Dar",0.0780596059123931
"Dar","BFL_domain","Epilepsy","Dar",0.192519575450922
"Dar","BFL_domain","Pneumonia","Dar",0.0585550621217339
"Dar","BFL_domain","COPD","Dar",0.183266725296279
"Dar","BFL_domain","Acute Myocardial Infarction","Dar",0.0651743369773489
"Dar","BFL_domain","Fires","Dar",0.19697054786316
"Dar","BFL_domain","Renal Failure","Dar",0.192315593125732
"Dar","BFL_domain","AIDS","Dar",0.92516565657595
"Dar","BFL_domain","Lung Cancer","Dar",0.162326107953016
"Dar","BFL_domain","Maternal","Dar",0.836044269290811
"Dar","BFL_domain","Drowning","Dar",0.00821050655377667
"Dar","BFL_domain","Other Cardiovascular Diseases","Dar",0.838204658393566
"Dar","BFL_domain","Other Non-communicable Diseases","Dar",0.94421680837261
"Dar","BFL_domain","Falls","Dar",0.150152843140067
"Dar","BFL_domain","Stroke","Dar",0.684224524237608
"Dar","BFL_domain","Road Traffic","Dar",0.00651257435336175
"Dar","BFL_domain","Bite of Venomous Animal","Dar",0
"Dar","BFL_domain","Diabetes","Dar",0.4731854120678
"Dar","BFL_domain","Other Infectious Diseases","Dar",0.115805861382587
"Dar","BFL_domain","TB","Dar",0.892712385939478
"Dar","BFL_domain","Suicide","Dar",0.13725404034029
"Dar","BFL_domain","Other Injuries","Dar",0.167551810780796
"Dar","BFL_domain","Cervical Cancer","Dar",0.957825499721968
"Dar","BFL_domain","Malaria","Dar",0.249656509475583
"Dar","BFL_domain","Asthma","Dar",0.162510403041208
"Dar","BFL_domain","Diarrhea/Dysentery","Dar",0.197495456206926
"Dar","BFL_domain","Colorectal Cancer","Dar",0.069294793713524
"Dar","BFL_domain","Homicide","Dar",0.150590584922843
"Dar","BFL_domain","Breast Cancer","Dar",0.869195406514896
"Dar","BFL_domain","Leukemia/Lymphomas","Dar",0.211283285766613
"Dar","BFL_domain","Poisonings","Dar",0.161842736079975
"Dar","BFL_domain","Prostate Cancer","Dar",0.249070374681485
"Dar","BFL_domain","Esophageal Cancer","Dar",0.333578475075537
"Dar","BFL_domain","Stomach Cancer","Dar",0.203357198055509
"Dar","BFL_mix","Cirrhosis","Mexico",0.68354065743062
"Dar","BFL_mix","Epilepsy","Mexico",0.195218962619476
"Dar","BFL_mix","Pneumonia","Mexico",0.474791974799809
"Dar","BFL_mix","COPD","Mexico",0.206255627212737
"Dar","BFL_mix","Acute Myocardial Infarction","Mexico",0.378664056702059
"Dar","BFL_mix","Fires","Mexico",0.133057606425833
"Dar","BFL_mix","Renal Failure","Mexico",0.335968175683503
"Dar","BFL_mix","AIDS","Mexico",0.110787557473495
"Dar","BFL_mix","Lung Cancer","Mexico",0.3811801635535
"Dar","BFL_mix","Maternal","Mexico",0.125081171735953
"Dar","BFL_mix","Drowning","Mexico",0
"Dar","BFL_mix","Other Cardiovascular Diseases","Mexico",0.358737853243236
"Dar","BFL_mix","Other Non-communicable Diseases","Mexico",0.0340469869790609
"Dar","BFL_mix","Falls","Mexico",0.150416247815069
"Dar","BFL_mix","Stroke","Mexico",0.308391416701738
"Dar","BFL_mix","Road Traffic","Mexico",0.00981561711396646
"Dar","BFL_mix","Bite of Venomous Animal","Mexico",0.244743145238094
"Dar","BFL_mix","Diabetes","Mexico",0.136204407207409
"Dar","BFL_mix","Other Infectious Diseases","Mexico",0.0420711017714945
"Dar","BFL_mix","TB","Mexico",0.0222301050486071
"Dar","BFL_mix","Suicide","Mexico",0.0525788065477784
"Dar","BFL_mix","Other Injuries","Mexico",0.134915290584714
"Dar","BFL_mix","Cervical Cancer","Mexico",0.058583462399398
"Dar","BFL_mix","Malaria","Mexico",0
"Dar","BFL_mix","Asthma","Mexico",0.165323850142935
"Dar","BFL_mix","Diarrhea/Dysentery","Mexico",0.0730892255920743
"Dar","BFL_mix","Colorectal Cancer","Mexico",0.907977555290149
"Dar","BFL_mix","Homicide","Mexico",0.110225427487194
"Dar","BFL_mix","Breast Cancer","Mexico",0.662445107797759
"Dar","BFL_mix","Leukemia/Lymphomas","Mexico",0.5804182388018
"Dar","BFL_mix","Poisonings","Mexico",0.130636454787062
"Dar","BFL_mix","Prostate Cancer","Mexico",0.568980264885322
"Dar","BFL_mix","Esophageal Cancer","Mexico",0
"Dar","BFL_mix","Stomach Cancer","Mexico",0.66575003480713
"Dar","BFL_mix","Cirrhosis","AP",0.103062798174784
"Dar","BFL_mix","Epilepsy","AP",0.223170347490189
"Dar","BFL_mix","Pneumonia","AP",0.0459568394636185
"Dar","BFL_mix","COPD","AP",0.223596025205043
"Dar","BFL_mix","Acute Myocardial Infarction","AP",0.317246061262691
"Dar","BFL_mix","Fires","AP",0.513877289346168
"Dar","BFL_mix","Renal Failure","AP",0.19403947830656
"Dar","BFL_mix","AIDS","AP",0.0113469214193472
"Dar","BFL_mix","Lung Cancer","AP",0.123304729312528
"Dar","BFL_mix","Maternal","AP",0.00919458564509895
"Dar","BFL_mix","Drowning","AP",0.376991523291045
"Dar","BFL_mix","Other Cardiovascular Diseases","AP",0.0517702257053499
"Dar","BFL_mix","Other Non-communicable Diseases","AP",0.0110622086082548
"Dar","BFL_mix","Falls","AP",0.12158426700137
"Dar","BFL_mix","Stroke","AP",0.205296975850478
"Dar","BFL_mix","Road Traffic","AP",0.313274225603562
"Dar","BFL_mix","Bite of Venomous Animal","AP",0.266846330624058
"Dar","BFL_mix","Diabetes","AP",0.0617616570951828
"Dar","BFL_mix","Other Infectious Diseases","AP",0.0436221060875328
"Dar","BFL_mix","TB","AP",0.0377684389384456
"Dar","BFL_mix","Suicide","AP",0.709630967426338
"Dar","BFL_mix","Other Injuries","AP",0.278120651259196
"Dar","BFL_mix","Cervical Cancer","AP",0.0108459724662726
"Dar","BFL_mix","Malaria","AP",0.436719028876846
"Dar","BFL_mix","Asthma","AP",0.169680327995242
"Dar","BFL_mix","Diarrhea/Dysentery","AP",0.125075564400526
"Dar","BFL_mix","Colorectal Cancer","AP",0.030303858879287
"Dar","BFL_mix","Homicide","AP",0.196019938991496
"Dar","BFL_mix","Breast Cancer","AP",0.0171284789362171
"Dar","BFL_mix","Leukemia/Lymphomas","AP",0.0704092196532098
"Dar","BFL_mix","Poisonings","AP",0.137956808520913
"Dar","BFL_mix","Prostate Cancer","AP",0.140771651046288
"Dar","BFL_mix","Esophageal Cancer","AP",0.166749161831367
"Dar","BFL_mix","Stomach Cancer","AP",0.114152360138805
"Dar","BFL_mix","Cirrhosis","Bohol",0.0731333945400143
"Dar","BFL_mix","Epilepsy","Bohol",0.193920475971128
"Dar","BFL_mix","Pneumonia","Bohol",0.0675890328276759
"Dar","BFL_mix","COPD","Bohol",0.188021908174884
"Dar","BFL_mix","Acute Myocardial Infarction","Bohol",0.111638848221694
"Dar","BFL_mix","Fires","Bohol",0.123497973409078
"Dar","BFL_mix","Renal Failure","Bohol",0.072374691886744
"Dar","BFL_mix","AIDS","Bohol",0
"Dar","BFL_mix","Lung Cancer","Bohol",0.219935371993777
"Dar","BFL_mix","Maternal","Bohol",0.0159498143267827
"Dar","BFL_mix","Drowning","Bohol",0.00714797399100008
"Dar","BFL_mix","Other Cardiovascular Diseases","Bohol",0.0438354818982247
"Dar","BFL_mix","Other Non-communicable Diseases","Bohol",0.00493069813679141
"Dar","BFL_mix","Falls","Bohol",0.117296797648372
"Dar","BFL_mix","Stroke","Bohol",0.144413610558672
"Dar","BFL_mix","Road Traffic","Bohol",0.658075479225865
"Dar","BFL_mix","Bite of Venomous Animal","Bohol",0.240408161388811
"Dar","BFL_mix","Diabetes","Bohol",0.0423309138478987
"Dar","BFL_mix","Other Infectious Diseases","Bohol",0.068686973492899
"Dar","BFL_mix","TB","Bohol",0.0231092511302222
"Dar","BFL_mix","Suicide","Bohol",0.0542859140924006
"Dar","BFL_mix","Other Injuries","Bohol",0.137649931044939
"Dar","BFL_mix","Cervical Cancer","Bohol",0.0114390720479487
"Dar","BFL_mix","Malaria","Bohol",0
"Dar","BFL_mix","Asthma","Bohol",0.160663861849085
"Dar","BFL_mix","Diarrhea/Dysentery","Bohol",0.064487414890858
"Dar","BFL_mix","Colorectal Cancer","Bohol",0.0316534307080317
"Dar","BFL_mix","Homicide","Bohol",0.156200671244985
"Dar","BFL_mix","Breast Cancer","Bohol",0.0625705809059005
"Dar","BFL_mix","Leukemia/Lymphomas","Bohol",0.0807504570858221
"Dar","BFL_mix","Poisonings","Bohol",0.128683792750775
"Dar","BFL_mix","Prostate Cancer","Bohol",0.147014800008872
"Dar","BFL_mix","Esophageal Cancer","Bohol",0.666626440524911
"Dar","BFL_mix","Stomach Cancer","Bohol",0.110244050033027
"Dar","BFL_mix","Cirrhosis","Pemba",0
"Dar","BFL_mix","Epilepsy","Pemba",0
"Dar","BFL_mix","Pneumonia","Pemba",0.355449659138212
"Dar","BFL_mix","COPD","Pemba",0
"Dar","BFL_mix","Acute Myocardial Infarction","Pemba",0
"Dar","BFL_mix","Fires","Pemba",0.0746107344723378
"Dar","BFL_mix","Renal Failure","Pemba",0
"Dar","BFL_mix","AIDS","Pemba",0
"Dar","BFL_mix","Lung Cancer","Pemba",0
"Dar","BFL_mix","Maternal","Pemba",0.25612869957395
"Dar","BFL_mix","Drowning","Pemba",0.595592565980513
"Dar","BFL_mix","Other Cardiovascular Diseases","Pemba",0
"Dar","BFL_mix","Other Non-communicable Diseases","Pemba",0.138985501624462
"Dar","BFL_mix","Falls","Pemba",0.343127726675681
"Dar","BFL_mix","Stroke","Pemba",0
"Dar","BFL_mix","Road Traffic","Pemba",0.00522460486471201
"Dar","BFL_mix","Bite of Venomous Animal","Pemba",0
"Dar","BFL_mix","Diabetes","Pemba",0.629664610142287
"Dar","BFL_mix","Other Infectious Diseases","Pemba",0.037167450356678
"Dar","BFL_mix","TB","Pemba",0.022208585708826
"Dar","BFL_mix","Suicide","Pemba",0.050557802232147
"Dar","BFL_mix","Other Injuries","Pemba",0.134313539621207
"Dar","BFL_mix","Cervical Cancer","Pemba",0
"Dar","BFL_mix","Malaria","Pemba",0.121083724700982
"Dar","BFL_mix","Asthma","Pemba",0.168632405054379
"Dar","BFL_mix","Diarrhea/Dysentery","Pemba",0.432518006472596
"Dar","BFL_mix","Colorectal Cancer","Pemba",0
"Dar","BFL_mix","Homicide","Pemba",0.101596725540428
"Dar","BFL_mix","Breast Cancer","Pemba",0
"Dar","BFL_mix","Leukemia/Lymphomas","Pemba",0
"Dar","BFL_mix","Poisonings","Pemba",0.128446477281289
"Dar","BFL_mix","Prostate Cancer","Pemba",0
"Dar","BFL_mix","Esophageal Cancer","Pemba",0
"Dar","BFL_mix","Stomach Cancer","Pemba",0
"Dar","BFL_mix","Cirrhosis","UP",0.0715990013524244
"Dar","BFL_mix","Epilepsy","UP",0.195044761364102
"Dar","BFL_mix","Pneumonia","UP",0.0312667060233181
"Dar","BFL_mix","COPD","UP",0.194071851475481
"Dar","BFL_mix","Acute Myocardial Infarction","UP",0.154208919691367
"Dar","BFL_mix","Fires","UP",0.0818233572655449
"Dar","BFL_mix","Renal Failure","UP",0.329427351394931
"Dar","BFL_mix","AIDS","UP",0.00424806242113863
"Dar","BFL_mix","Lung Cancer","UP",0.156784293804225
"Dar","BFL_mix","Maternal","UP",0.011145566969894
"Dar","BFL_mix","Drowning","UP",0.013200015618208
"Dar","BFL_mix","Other Cardiovascular Diseases","UP",0.082776789936446
"Dar","BFL_mix","Other Non-communicable Diseases","UP",0.00377032519875387
"Dar","BFL_mix","Falls","UP",0.157764181038113
"Dar","BFL_mix","Stroke","UP",0.237726053784005
"Dar","BFL_mix","Road Traffic","UP",0.00895812355122454
"Dar","BFL_mix","Bite of Venomous Animal","UP",0.248002362749038
"Dar","BFL_mix","Diabetes","UP",0.0516512870528561
"Dar","BFL_mix","Other Infectious Diseases","UP",0.769799052053647
"Dar","BFL_mix","TB","UP",0.0257805593965693
"Dar","BFL_mix","Suicide","UP",0.0813767680218112
"Dar","BFL_mix","Other Injuries","UP",0.180087031753639
"Dar","BFL_mix","Cervical Cancer","UP",0.0108538166579908
"Dar","BFL_mix","Malaria","UP",0.324784787709987
"Dar","BFL_mix","Asthma","UP",0.169208815378689
"Dar","BFL_mix","Diarrhea/Dysentery","UP",0.161016161944929
"Dar","BFL_mix","Colorectal Cancer","UP",0
"Dar","BFL_mix","Homicide","UP",0.332590341011231
"Dar","BFL_mix","Breast Cancer","UP",0.0173829395665943
"Dar","BFL_mix","Leukemia/Lymphomas","UP",0.0714275075683528
"Dar","BFL_mix","Poisonings","UP",0.345367921634569
"Dar","BFL_mix","Prostate Cancer","UP",0
"Dar","BFL_mix","Esophageal Cancer","UP",0
"Dar","BFL_mix","Stomach Cancer","UP",0
"Dar","BFL_mix","Cirrhosis","Dar",0.0686641485021579
"Dar","BFL_mix","Epilepsy","Dar",0.192645452555106
"Dar","BFL_mix","Pneumonia","Dar",0.0249457877473669
"Dar","BFL_mix","COPD","Dar",0.188054587931855
"Dar","BFL_mix","Acute Myocardial Infarction","Dar",0.0382421141221893
"Dar","BFL_mix","Fires","Dar",0.0731330390810385
"Dar","BFL_mix","Renal Failure","Dar",0.0681903027282624
"Dar","BFL_mix","AIDS","Dar",0.87361745868602
"Dar","BFL_mix","Lung Cancer","Dar",0.11879544133597
"Dar","BFL_mix","Maternal","Dar",0.582500161748321
"Dar","BFL_mix","Drowning","Dar",0.00706792111923452
"Dar","BFL_mix","Other Cardiovascular Diseases","Dar",0.462879649216743
"Dar","BFL_mix","Other Non-communicable Diseases","Dar",0.807204279452677
"Dar","BFL_mix","Falls","Dar",0.109810779821396
"Dar","BFL_mix","Stroke","Dar",0.104171943105106
"Dar","BFL_mix","Road Traffic","Dar",0.00465194964067038
"Dar","BFL_mix","Bite of Venomous Animal","Dar",0
"Dar","BFL_mix","Diabetes","Dar",0.0783871246543669
"Dar","BFL_mix","Other Infectious Diseases","Dar",0.0386533162377488
"Dar","BFL_mix","TB","Dar",0.86890305977733
"Dar","BFL_mix","Suicide","Dar",0.0515697416795252
"Dar","BFL_mix","Other Injuries","Dar",0.134913555736305
"Dar","BFL_mix","Cervical Cancer","Dar",0.90827767642839
"Dar","BFL_mix","Malaria","Dar",0.117412458712185
"Dar","BFL_mix","Asthma","Dar",0.166490739579669
"Dar","BFL_mix","Diarrhea/Dysentery","Dar",0.143813626699017
"Dar","BFL_mix","Colorectal Cancer","Dar",0.0300651551225321
"Dar","BFL_mix","Homicide","Dar",0.103366895724666
"Dar","BFL_mix","Breast Cancer","Dar",0.24047289279353
"Dar","BFL_mix","Leukemia/Lymphomas","Dar",0.196994576890816
"Dar","BFL_mix","Poisonings","Dar",0.128908545025392
"Dar","BFL_mix","Prostate Cancer","Dar",0.143233284059519
"Dar","BFL_mix","Esophageal Cancer","Dar",0.166624397643722
"Dar","BFL_mix","Stomach Cancer","Dar",0.109853555021039
